conference,franchise,franchise_name,player,prev_salary,prev_years,ext_years,week,player_id,player_name,player_team,player_pos,roster_status,player_headshot,player_birth_date,player_jersey,player_rookie_season,player_draft_year,player_draft_round,player_draft_round_pick,player_draft_pick,team_logo_espn,team_logo_wikipedia,team_logo_squared,team_wordmark,team_color,team_color2,contract,ext_marker,fifth_year_option,eligibility_note,fifth_year_option_available,fifth_year_option_ineligible,fifth_year_option_ineligible_reason,fifth_year_draft_qualified,fifth_year_original_rookie_contract,fifth_year_position_eligible,has_exercised_5yo,fifth_year_option_salary,fifth_year_tag_level,fifth_year_tsp_pos,fifth_year_tsp_rank,fifth_year_tsp_points,fifth_year_starts,fifth_year_draft_year,fifth_year_draft_round,fifth_year_draft_pick,fifth_year_draft_overall,rookie_contract_type,max_rookie_remaining_years,rookie_signed_less_than_max,ext_window,contract_tool,ext_cooldown_ineligible,next_eligible_ext_year,next_eligible_ext_type,robust_pr_count,pr_current_pos,pr_current_total,pr_current_avg,pr_current_final,pr_recent_pos,pr_recent_total,pr_recent_avg,pr_recent_final,pr_previous_pos,pr_previous_total,pr_previous_avg,pr_previous_final,pr_current_season_local,pr_current_pos_local,pr_current_total_local,pr_current_avg_local,pr_current_final_local,pr_current_gp_local,pr_current_robust_local,pr_recent_season_local,pr_recent_pos_local,pr_recent_total_local,pr_recent_avg_local,pr_recent_final_local,pr_recent_gp_local,pr_previous_season_local,pr_previous_pos_local,pr_previous_total_local,pr_previous_avg_local,pr_previous_final_local,pr_previous_gp_local,epv_current,epv_recent,epv_previous,eys,new_salary,new_years
NFC,NOS,New Orleans Saints,"Nussmeier, Garrett KCC QB",0.94,3,3,0,17465,"Nussmeier, Garrett",KCC,QB,Taxi,https://a.espncdn.com/i/headshots/nfl/players/full/4567747.png,2002-02-07,14,2026,2026,7,33,249,https://a.espncdn.com/i/teamlogos/nfl/500/kc.png,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/KC.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/KC.png,#E31837,#FFB612,2026 UDFA,NA,NA,Ineligible: 2+ current contract years; no Robust PRs,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,26.69,5YO-,QB,NA,NA,NA,NA,NA,NA,NA,UDFA,3,FALSE,iEXT,NA,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFC,NOS,New Orleans Saints,"Odighizuwa, Osa SFO DT",2.2,2,3,0,15393,"Odighizuwa, Osa",SFO,DT,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xjx8vxlafv4i0hmvtrje",1998-08-13,92,2021,2021,3,11,75,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/SF.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/SF.png,#AA0000,#B3995D,2024 oEXT,NA,NA,Ineligible: 2+ current contract years,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,15.06,5YO-,DT,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,oEXT,FALSE,2025,oEXT,5,NA,NA,NA,NA,DT,30,47,30,DT,20,23,20,NA,NA,NA,NA,NA,NA,NA,2025,DT,30,47,30,16,2024,DT,20,23,20,16,NA,NA,NA,NA,NA,NA
NFC,NOS,New Orleans Saints,"Odunze, Rome CHI WR",6.14,2,3,0,16616,"Odunze, Rome",CHI,WR,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yqjdhpsno75du0n72u4w",2002-06-03,15,2024,2024,1,9,9,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/CHI.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/CHI.png,#0B162A,#E64100,2024 1.04,NA,NA,Ineligible: 2+ current contract years,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,29.7,5YO-,WR,NA,NA,NA,NA,NA,NA,NA,Drafted rookie,2,FALSE,iEXT,NA,FALSE,NA,NA,2,NA,NA,NA,NA,WR,38,29,29,WR,59,73,59,NA,NA,NA,NA,NA,NA,NA,2025,WR,38,29,29,12,2024,WR,59,73,59,16,NA,NA,NA,NA,NA,NA
NFC,NOS,New Orleans Saints,"Onyedim, Tyler DEN DT",0.94,3,3,0,17595,"Onyedim, Tyler",DEN,DT,Taxi,https://a.espncdn.com/i/headshots/nfl/players/full/4683535.png,2003-05-14,NA,2026,2026,3,2,66,https://a.espncdn.com/i/teamlogos/nfl/500/den.png,https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/DEN.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/DEN.png,#002244,#FB4F14,2026 UDFA,NA,NA,Ineligible: 2+ current contract years; no Robust PRs,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,15.06,5YO-,DT,NA,NA,NA,NA,NA,NA,NA,UDFA,3,FALSE,iEXT,NA,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFC,NOS,New Orleans Saints,"Otton, Cade TBB TE",2,1,3,0,15802,"Otton, Cade",TBB,TE,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dlgxvfpnufpnxkvu1ynb",1999-04-15,88,2022,2022,4,1,106,https://a.espncdn.com/i/teamlogos/nfl/500/tb.png,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/TB.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/TB.png,#A71930,#322F2B,2026 UFA,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,9.78,5YO-,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,4,NA,NA,NA,NA,TE,30,36,30,TE,11,12,11,NA,NA,NA,NA,NA,NA,NA,2025,TE,30,36,30,15,2024,TE,11,12,11,14,NA,NA,NA,NA,NA,NA
NFC,NOS,New Orleans Saints,"Payton, Cole PHI QB",0.94,3,3,0,17654,"Payton, Cole",PHI,QB,Taxi,https://a.espncdn.com/i/headshots/nfl/players/full/4879250.png,2002-10-26,10,2026,2026,5,38,178,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/PHI.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/PHI.png,#004C54,#A5ACAF,2026 UDFA,NA,NA,Ineligible: 2+ current contract years; no Robust PRs,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,26.69,5YO-,QB,NA,NA,NA,NA,NA,NA,NA,UDFA,3,FALSE,iEXT,NA,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFC,NOS,New Orleans Saints,"Penix Jr., Michael ATL QB",2.86,2,3,0,16583,"Penix Jr., Michael",ATL,QB,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/azvyjzp2sa8cnljbp3i7",2000-05-08,9,2024,2024,1,8,8,https://a.espncdn.com/i/teamlogos/nfl/500/atl.png,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/ATL.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/ATL.png,#A71930,#000000,2024 1.13,NA,NA,Ineligible: 2+ current contract years,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,26.69,5YO-,QB,NA,NA,NA,NA,NA,NA,NA,Drafted rookie,2,FALSE,iEXT,NA,FALSE,NA,NA,1,NA,NA,NA,NA,QB,24,19,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,QB,24,19,19,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFC,NOS,New Orleans Saints,"Perryman, Denzel LAC LB",1.1,1,3,0,12238,"Perryman, Denzel",LAC,LB,Taxi,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fqxyjc6skhaprcaiknpj",1992-12-05,6,2015,2015,2,16,48,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/LAC.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/LAC.png,#007BC7,#ffc20e,2026 R/F,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,8.7,5YO-,LB,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,9,NA,NA,NA,NA,LB,76,61,61,LB,74,75,74,NA,NA,NA,NA,NA,NA,NA,2025,LB,76,61,61,10,2024,LB,74,75,74,11,NA,NA,NA,NA,NA,NA
NFC,NOS,New Orleans Saints,"Phillips, Jordan MIA DT",1.1,1,3,0,17196,"Phillips, Jordan",MIA,DT,Taxi,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e9ggqzobdb4aevpq3rlc",2004-06-30,94,2025,2025,5,5,143,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/MIA.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/MIA.png,#008E97,#F58220,2026 R/F,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,15.06,5YO-,DT,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,1,NA,NA,NA,NA,DT,107.5,131.5,107.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,DT,107.5,131.5,107.5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFC,NOS,New Orleans Saints,"Pittman, Michael PIT WR",8.38,2,3,0,14842,"Pittman, Michael",PIT,WR,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z78xpye9hing1e7wke8b",1997-10-05,11,2020,2020,2,2,34,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/PIT.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/PIT.png,#000000,#FFB612,2023 iEXT,NA,NA,Ineligible: 2+ current contract years,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,29.7,5YO-,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,iEXT,FALSE,2024,iEXT,6,NA,NA,NA,NA,WR,21,35,21,WR,52,61,52,NA,NA,NA,NA,NA,NA,NA,2025,WR,21,35,21,16,2024,WR,52,61,52,15,NA,NA,NA,NA,NA,NA
NFC,NOS,New Orleans Saints,"Reddick, Haason TBB DE",1.1,1,3,0,13245,"Reddick, Haason",TBB,DE,Taxi,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to1hxe921e7wc8rarebt",1994-09-22,5,2017,2017,1,13,13,https://a.espncdn.com/i/teamlogos/nfl/500/tb.png,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/TB.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/TB.png,#A71930,#322F2B,2026 R/F,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,15.57,5YO-,DE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,9,NA,NA,NA,NA,DE,72,62,62,DE,126,125,125,NA,NA,NA,NA,NA,NA,NA,2025,DE,72,62,62,12,2024,DE,126,125,125,9,NA,NA,NA,NA,NA,NA
NFC,NOS,New Orleans Saints,"Revel, Shavon DAL CB",1.1,1,3,0,17142,"Revel, Shavon",DAL,CB,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/af84hncoicg65gvvainl",2002-04-12,34,2025,2025,3,12,76,https://a.espncdn.com/i/teamlogos/nfl/500/dal.png,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/DAL.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/DAL.png,#002244,#B0B7BC,2026 ERFA,NA,NA,Ineligible: no Robust PRs,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,3.8,5YO-,CB,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFC,NOS,New Orleans Saints,"Roach, Malcolm DEN DT",1.1,1,3,0,15089,"Roach, Malcolm",DEN,DT,Taxi,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oxcd8veodm7hkiualglu",1998-06-09,97,2020,NA,NA,NA,NA,https://a.espncdn.com/i/teamlogos/nfl/500/den.png,https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/DEN.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/DEN.png,#002244,#FB4F14,2026 ERFA,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,15.06,5YO-,DT,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,6,NA,NA,NA,NA,DT,66,40,40,DT,30,40,30,NA,NA,NA,NA,NA,NA,NA,2025,DT,66,40,40,11,2024,DT,30,40,30,16,NA,NA,NA,NA,NA,NA
NFC,NOS,New Orleans Saints,"Rodriguez, Chris JAC RB",1.1,1,3,0,16174,"Rodriguez, Chris",JAC,RB,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z5nbh1nza9je683o17h1",1999-09-26,24,2023,2023,6,16,193,https://a.espncdn.com/i/teamlogos/nfl/500/jax.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/JAX.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/JAX.png,#006778,#000000,2026 ERFA,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,15.47,5YO-,RB,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,3,NA,NA,NA,NA,RB,46,45,45,RB,68,64,64,NA,NA,NA,NA,NA,NA,NA,2025,RB,46,45,45,12,2024,RB,68,64,64,9,NA,NA,NA,NA,NA,NA
NFC,NOS,New Orleans Saints,"Roush, Sam CHI TE",0.94,3,3,0,17549,"Roush, Sam",CHI,TE,Taxi,https://a.espncdn.com/i/headshots/nfl/players/full/4685504.png,2003-09-06,87,2026,2026,3,5,69,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/CHI.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/CHI.png,#0B162A,#E64100,2026 UDFA,NA,NA,Ineligible: 2+ current contract years; no Robust PRs,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,9.78,5YO-,TE,NA,NA,NA,NA,NA,NA,NA,UDFA,3,FALSE,iEXT,NA,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFC,NOS,New Orleans Saints,"Schultz, Dalton HOU TE",8.18,1,3,0,13772,"Schultz, Dalton",HOU,TE,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xbl9mhuamzv5udb4hyzj",1996-07-11,86,2018,2018,4,37,137,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/HOU.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/HOU.png,#03202F,#A71930,2024 iEXT,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,9.78,5YO-,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,iEXT,FALSE,2025,iEXT,8,NA,NA,NA,NA,TE,17,21,17,TE,29,31,29,NA,NA,NA,NA,NA,NA,NA,2025,TE,17,21,17,16,2024,TE,29,31,29,16,NA,NA,NA,NA,NA,NA
NFC,NOS,New Orleans Saints,"Shipley, Will PHI RB",1.09,1,3,0,16601,"Shipley, Will",PHI,RB,Taxi,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rdps3spkhbztc2mbd6ty",2002-08-29,28,2024,2024,4,27,127,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/PHI.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/PHI.png,#004C54,#A5ACAF,2024 5.08,NA,NA,Ineligible: rookie contract signed for less than maximum years,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,15.47,5YO-,RB,NA,NA,NA,NA,NA,NA,NA,Drafted rookie,2,TRUE,iEXT,NA,FALSE,NA,NA,2,NA,NA,NA,NA,RB,82,93,82,RB,109,120,109,NA,NA,NA,NA,NA,NA,NA,2025,RB,82,93,82,14,2024,RB,109,120,109,15,NA,NA,NA,NA,NA,NA
NFC,NOS,New Orleans Saints,"Stewart, Shemar CIN DE",1.25,2,3,0,17114,"Stewart, Shemar",CIN,DE,Taxi,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/htljgrthvgq7pd2rsxhu",2003-11-12,94,2025,2025,1,17,17,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/CIN.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/CIN.png,#FB4F14,#000000,2025 3.15,NA,NA,Ineligible: 2+ current contract years; rookie contract signed for less than maximum years; no Robust PRs,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,15.57,5YO-,DE,NA,NA,NA,NA,NA,NA,NA,Drafted rookie,3,TRUE,iEXT,NA,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFC,NOS,New Orleans Saints,"Strange, Brenton JAC TE",4.6,3,3,0,16269,"Strange, Brenton",JAC,TE,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yabpcvadjlrkxzducv7k",2000-12-27,85,2023,2023,2,30,61,https://a.espncdn.com/i/teamlogos/nfl/500/jax.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/JAX.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/JAX.png,#006778,#000000,2025 iEXT,NA,NA,Ineligible: 2+ current contract years,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,9.78,5YO-,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,iEXT,FALSE,2026,iEXT,3,NA,NA,NA,NA,TE,22,17,17,TE,33,36,33,NA,NA,NA,NA,NA,NA,NA,2025,TE,22,17,17,11,2024,TE,33,36,33,16,NA,NA,NA,NA,NA,NA
NFC,NOS,New Orleans Saints,"Stribling, De'Zhaun SFO WR",2.2,4,2,0,17514,"Stribling, De'Zhaun",SFO,WR,Taxi,https://a.espncdn.com/i/headshots/nfl/players/full/4710714.png,2002-12-18,15,2026,2026,2,1,33,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/SF.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/SF.png,#AA0000,#B3995D,2026 2.04,NA,NA,Ineligible: 2+ current contract years; no Robust PRs,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,29.7,5YO-,WR,NA,NA,NA,NA,NA,NA,NA,Drafted rookie,4,FALSE,iEXT,NA,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFC,NOS,New Orleans Saints,"Sweat, Josh ARI DE",4.38,2,3,0,13690,"Sweat, Josh",ARI,DE,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zryjvbggvdlringt4vcn",1997-03-29,10,2018,2018,4,30,130,https://a.espncdn.com/i/teamlogos/nfl/500/ari.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/ARI.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/ARI.png,#97233F,#000000,2025 iEXT,NA,NA,Ineligible: 2+ current contract years,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,15.57,5YO-,DE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,iEXT,FALSE,2026,iEXT,8,NA,NA,NA,NA,DE,24,31,24,DE,36,47,36,NA,NA,NA,NA,NA,NA,NA,2025,DE,24,31,24,16,2024,DE,36,47,36,16,NA,NA,NA,NA,NA,NA
NFC,NOS,New Orleans Saints,"Thibodeaux, Kayvon NYG DE",2,1,3,0,15806,"Thibodeaux, Kayvon",NYG,DE,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dbu5kzu0gwuszwd81dcz",2000-12-15,5,2022,2022,1,5,5,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/NYG.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/NYG.png,#0B2265,#A71930,2026 UFA,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,15.57,5YO-,DE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,4,NA,NA,NA,NA,DE,84,60,60,DE,72,51,51,NA,NA,NA,NA,NA,NA,NA,2025,DE,84,60,60,10,2024,DE,72,51,51,11,NA,NA,NA,NA,NA,NA
NFC,NOS,New Orleans Saints,"Thompson, Jalen DAL S",2.6,1,3,0,14518,"Thompson, Jalen",DAL,S,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gbb1sb2kkjlihuax2cud",1998-07-18,34,2019,2019,5,NA,1,https://a.espncdn.com/i/teamlogos/nfl/500/dal.png,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/DAL.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/DAL.png,#002244,#B0B7BC,2026 UFA,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,7.4,5YO-,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,6,NA,NA,NA,NA,S,39,43,39,S,48,52,48,NA,NA,NA,NA,NA,NA,NA,2025,S,39,43,39,14,2024,S,48,52,48,14,NA,NA,NA,NA,NA,NA
