player_id,robust_pr_count,pr_current_season,pr_current_pos,pr_current_total,pr_current_avg,pr_current_final,pr_current_gp,pr_current_robust,pr_recent_season,pr_recent_pos,pr_recent_total,pr_recent_avg,pr_recent_final,pr_recent_gp,pr_previous_season,pr_previous_pos,pr_previous_total,pr_previous_avg,pr_previous_final,pr_previous_gp
15237,NA,2026,QB,5,5,5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17032,NA,2026,QB,6,6,6,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12616,NA,2026,QB,7,7,7,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14783,NA,2026,QB,8,8,8,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15698,NA,2026,QB,9,9,9,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13116,NA,2026,QB,10,10,10,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14057,NA,2026,QB,11,11,11,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11150,NA,2026,QB,12,12,12,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14782,NA,2026,QB,13,13,13,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16150,NA,2026,QB,14,14,14,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16581,NA,2026,QB,15,15,15,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13113,NA,2026,QB,16,16,16,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12610,NA,2026,QB,17,17,17,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17039,NA,2026,QB,18,18,18,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14777,NA,2026,QB,19,19,19,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12620,NA,2026,QB,20,20,20,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14779,NA,2026,QB,21,21,21,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12611,NA,2026,QB,22,22,22,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7836,NA,2026,QB,23,23,23,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13590,NA,2026,QB,24,24,24,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15694,NA,2026,QB,25,25,25,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17030,NA,2026,QB,26,26,26,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10700,NA,2026,QB,27,27,27,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14059,NA,2026,QB,28,28,28,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9431,NA,2026,QB,29,29,29,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15692,NA,2026,QB,30,30,30,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16153,NA,2026,QB,31,31,31,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15238,NA,2026,QB,32.5,32.5,32.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9064,NA,2026,QB,32.5,32.5,32.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13592,NA,2026,QB,34,34,34,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16580,NA,2026,QB,35,35,35,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13968,NA,2026,QB,36,36,36,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14056,NA,2026,QB,37,37,37,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16582,NA,2026,QB,38,38,38,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13124,NA,2026,QB,39,39,39,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12626,NA,2026,RB,1,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15711,NA,2026,RB,2,2,2,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14797,NA,2026,RB,3,3,3,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16162,NA,2026,RB,4,4,4,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17042,NA,2026,RB,5,5,5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17066,NA,2026,RB,6,6,6,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15261,NA,2026,RB,7,7,7,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16161,NA,2026,RB,8,8,8,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15708,NA,2026,RB,9,9,9,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17052,NA,2026,RB,10,10,10,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14802,NA,2026,RB,11,11,11,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14071,NA,2026,RB,12,12,12,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17045,NA,2026,RB,13,13,13,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15253,NA,2026,RB,14,14,14,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15256,NA,2026,RB,15,15,15,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15710,NA,2026,RB,16,16,16,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16598,NA,2026,RB,17,17,17,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16181,NA,2026,RB,18.5,18.5,18.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17474,NA,2026,RB,18.5,18.5,18.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16597,NA,2026,RB,20,20,20,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15972,NA,2026,RB,21,21,21,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13133,NA,2026,RB,22,22,22,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13130,NA,2026,RB,23,23,23,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13604,NA,2026,RB,25,25,25,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17485,NA,2026,RB,25,25,25,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15259,NA,2026,RB,25,25,25,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17473,NA,2026,RB,27.5,27.5,27.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14080,NA,2026,RB,27.5,27.5,27.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16593,NA,2026,RB,29,29,29,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13319,NA,2026,RB,31,31,31,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17472,NA,2026,RB,31,31,31,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16171,NA,2026,RB,31,31,31,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16167,NA,2026,RB,33,33,33,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15712,NA,2026,RB,34,34,34,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17068,NA,2026,RB,35.5,35.5,35.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17482,NA,2026,RB,35.5,35.5,35.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17053,NA,2026,RB,37.5,37.5,37.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13455,NA,2026,RB,37.5,37.5,37.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12155,NA,2026,RB,39,39,39,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17051,NA,2026,RB,40.5,40.5,40.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16496,NA,2026,RB,40.5,40.5,40.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14800,NA,2026,RB,42.5,42.5,42.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17062,NA,2026,RB,42.5,42.5,42.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14805,NA,2026,RB,44,44,44,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16596,NA,2026,RB,45,45,45,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17044,NA,2026,RB,46,46,46,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15726,NA,2026,RB,47,47,47,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15716,NA,2026,RB,48,48,48,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16678,NA,2026,RB,49,49,49,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14085,NA,2026,RB,50,50,50,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14086,NA,2026,RB,52,52,52,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16174,NA,2026,RB,52,52,52,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15742,NA,2026,RB,52,52,52,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16175,NA,2026,RB,54,54,54,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16387,NA,2026,RB,55,55,55,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17256,NA,2026,RB,56,56,56,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17648,NA,2026,RB,57.5,57.5,57.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16527,NA,2026,RB,57.5,57.5,57.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16391,NA,2026,RB,60,60,60,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16601,NA,2026,RB,60,60,60,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15721,NA,2026,RB,60,60,60,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15715,NA,2026,RB,62.5,62.5,62.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17267,NA,2026,RB,62.5,62.5,62.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17478,NA,2026,RB,64,64,64,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15255,NA,2026,RB,65,65,65,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16613,NA,2026,RB,66,66,66,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16604,NA,2026,RB,67,67,67,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16608,NA,2026,RB,68.5,68.5,68.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16165,NA,2026,RB,68.5,68.5,68.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14815,NA,2026,RB,70,70,70,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16746,NA,2026,RB,71.5,71.5,71.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16850,NA,2026,RB,71.5,71.5,71.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16385,NA,2026,RB,73,73,73,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15800,NA,2026,RB,74,74,74,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16164,NA,2026,RB,76,76,76,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16603,NA,2026,RB,76,76,76,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16599,NA,2026,RB,76,76,76,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17061,NA,2026,RB,88.5,88.5,88.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14319,NA,2026,RB,88.5,88.5,88.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17641,NA,2026,RB,88.5,88.5,88.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16816,NA,2026,RB,88.5,88.5,88.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17058,NA,2026,RB,88.5,88.5,88.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12325,NA,2026,RB,88.5,88.5,88.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15965,NA,2026,RB,88.5,88.5,88.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17477,NA,2026,RB,88.5,88.5,88.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16752,NA,2026,RB,88.5,88.5,88.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15103,NA,2026,RB,88.5,88.5,88.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17059,NA,2026,RB,88.5,88.5,88.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17685,NA,2026,RB,88.5,88.5,88.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14420,NA,2026,RB,88.5,88.5,88.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17048,NA,2026,RB,88.5,88.5,88.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15767,NA,2026,RB,88.5,88.5,88.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11367,NA,2026,RB,88.5,88.5,88.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15727,NA,2026,RB,88.5,88.5,88.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15650,NA,2026,RB,88.5,88.5,88.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17047,NA,2026,RB,88.5,88.5,88.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17049,NA,2026,RB,88.5,88.5,88.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16757,NA,2026,RB,88.5,88.5,88.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17359,NA,2026,RB,88.5,88.5,88.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16178,NA,2026,RB,100,100,100,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16432,NA,2026,RB,101,101,101,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17475,NA,2026,RB,102,102,102,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16610,NA,2026,RB,103,103,103,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17274,NA,2026,RB,104,104,104,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17492,NA,2026,RB,105,105,105,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16747,NA,2026,RB,106,106,106,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14823,NA,2026,RB,107,107,107,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15923,NA,2026,S,1,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14328,NA,2026,S,2,2,2,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14179,NA,2026,S,3,3,3,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14910,NA,2026,S,4,4,4,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15835,NA,2026,S,5,5,5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17582,NA,2026,S,6,6,6,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13322,NA,2026,S,7,7,7,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17202,NA,2026,S,8,8,8,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15860,NA,2026,S,9,9,9,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17640,NA,2026,S,10,10,10,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17576,NA,2026,S,11,11,11,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13767,NA,2026,S,12,12,12,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17563,NA,2026,S,13,13,13,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13714,NA,2026,S,14,14,14,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15366,NA,2026,S,15,15,15,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14927,NA,2026,S,17,17,17,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15839,NA,2026,S,17,17,17,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17167,NA,2026,S,17,17,17,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15676,NA,2026,S,19.5,19.5,19.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14182,NA,2026,S,19.5,19.5,19.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16705,NA,2026,S,21,21,21,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15850,NA,2026,S,22,22,22,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13717,NA,2026,S,23,23,23,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17132,NA,2026,S,24,24,24,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14909,NA,2026,S,25,25,25,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16245,NA,2026,S,26.5,26.5,26.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15946,NA,2026,S,26.5,26.5,26.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15418,NA,2026,S,29.5,29.5,29.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14224,NA,2026,S,29.5,29.5,29.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16928,NA,2026,S,29.5,29.5,29.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17145,NA,2026,S,29.5,29.5,29.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13251,NA,2026,S,32,32,32,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17207,NA,2026,S,33.5,33.5,33.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10783,NA,2026,S,33.5,33.5,33.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15364,NA,2026,S,38,38,38,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14907,NA,2026,S,38,38,38,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14270,NA,2026,S,38,38,38,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11327,NA,2026,S,38,38,38,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16676,NA,2026,S,38,38,38,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14302,NA,2026,S,38,38,38,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14518,NA,2026,S,38,38,38,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16708,NA,2026,S,42,42,42,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16018,NA,2026,S,45.5,45.5,45.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15834,NA,2026,S,45.5,45.5,45.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17601,NA,2026,S,45.5,45.5,45.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16460,NA,2026,S,45.5,45.5,45.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15140,NA,2026,S,45.5,45.5,45.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17166,NA,2026,S,45.5,45.5,45.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16263,NA,2026,S,49.5,49.5,49.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17172,NA,2026,S,49.5,49.5,49.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13737,NA,2026,S,52.5,52.5,52.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16700,NA,2026,S,52.5,52.5,52.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16912,NA,2026,S,52.5,52.5,52.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17626,NA,2026,S,52.5,52.5,52.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14933,NA,2026,S,56.5,56.5,56.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15452,NA,2026,S,56.5,56.5,56.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15402,NA,2026,S,56.5,56.5,56.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14434,NA,2026,S,56.5,56.5,56.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12752,NA,2026,S,60,60,60,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16246,NA,2026,S,60,60,60,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14995,NA,2026,S,60,60,60,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16719,NA,2026,S,62,62,62,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16271,NA,2026,S,63,63,63,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16281,NA,2026,S,65.5,65.5,65.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16727,NA,2026,S,65.5,65.5,65.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16679,NA,2026,S,65.5,65.5,65.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17131,NA,2026,S,65.5,65.5,65.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17246,NA,2026,S,70,70,70,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14982,NA,2026,S,70,70,70,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16725,NA,2026,S,70,70,70,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17181,NA,2026,S,70,70,70,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17753,NA,2026,S,70,70,70,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15001,NA,2026,S,75,75,75,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15921,NA,2026,S,75,75,75,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16880,NA,2026,S,75,75,75,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16900,NA,2026,S,75,75,75,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17680,NA,2026,S,75,75,75,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14908,NA,2026,S,78,78,78,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
