salary_source,position,rank,player,conference,salary
Jul1 Sal,WR,12.0,"Pickens, George DAL WR",NFC,33.75
Jul1 Sal,WR,13.0,"Watson, Christian GBP WR",NFC,30.01
Jul1 Sal,WR,14.0,"London, Drake ATL WR",AFC,29.83
Jul1 Sal,WR,15.0,"Collins, Nico HOU WR",AFC,27.78
Jul1 Sal,WR,16.0,"Adams, Davante LAR WR",NFC,26.1
Jul1 Sal,WR,17.0,"Wilson, Michael ARI WR",NFC,25.0
Jul1 Sal,WR,18.0,"Sutton, Courtland DEN WR",NFC,24.97
Jul1 Sal,WR,19.0,"Sutton, Courtland DEN WR",AFC,24.97
Jul1 Sal,WR,20.0,"Evans, Mike SFO WR",AFC,24.8
Jul1 Sal,WR,21.0,"Williams, Jameson DET WR",NFC,24.75
Jul1 Sal,WR,22.0,"Lamb, CeeDee DAL WR",AFC,24.65
Jul1 Sal,WR,23.0,"Waddle, Jaylen DEN WR",AFC,24.02
Jul1 Sal,WR,24.0,"Adams, Davante LAR WR",AFC,23.96
Jul1 Sal,WR,25.0,"Brown, A.J. NEP WR",AFC,23.12
Jul1 Sal,WR,26.0,"McLaurin, Terry WAS WR",NFC,22.8
Jul1 Sal,WR,27.0,"Moore, D.J. BUF WR",NFC,22.26
Jul1 Sal,WR,28.0,"Williams, Jameson DET WR",AFC,21.34
Jul1 Sal,WR,29.0,"Pierce, Alec IND WR",AFC,20.69
Jul1 Sal,WR,30.0,"Pierce, Alec IND WR",NFC,20.65
Jul1 Sal,WR,31.0,"Chase, Ja'Marr CIN WR",AFC,20.61
Jul1 Sal,WR,32.0,"Smith, DeVonta PHI WR",NFC,20.53
Jul1 Sal,WR,33.0,"Robinson, Wan'Dale TEN WR",NFC,20.0
Jul1 Sal,WR,34.0,"London, Drake ATL WR",NFC,19.15
Jul1 Sal,WR,35.0,"Higgins, Tee CIN WR",NFC,19.09
Jul1 Sal,WR,36.0,"Watson, Christian GBP WR",AFC,19.0
Jul1 Sal,WR,37.0,"Waddle, Jaylen DEN WR",NFC,16.36
Jul1 Sal,WR,38.0,"Samuel, Deebo FA WR",NFC,15.49
Jul1 Sal,WR,39.0,"Higgins, Tee CIN WR",AFC,15.43
Jul1 Sal,WR,40.0,"Godwin, Chris TBB WR",NFC,15.0
Jul1 Sal,WR,41.0,"Pittman, Michael PIT WR",AFC,14.56
Jul1 Sal,WR,42.0,"Moore, D.J. BUF WR",AFC,14.42
Jul1 Sal,WR,43.0,"Olave, Chris NOS WR",AFC,14.15
Jul1 Sal,WR,44.0,"Metcalf, DK PIT WR",AFC,13.99
Jul1 Sal,WR,45.0,"Metcalf, DK PIT WR",NFC,13.6
Jul1 Sal,WR,46.0,"Ridley, Calvin TEN WR",AFC,13.31
Jul1 Sal,WR,47.0,"Wilson, Garrett NYJ WR",AFC,12.96
Jul1 Sal,WR,48.0,"Diggs, Stefon FA WR",NFC,12.0
Jul1 Sal,WR,49.0,"Washington, Parker JAC WR",NFC,12.0
Jul1 Sal,WR,50.0,"Wilson, Garrett NYJ WR",NFC,11.55
Jul1 Sal,WR,51.0,"McLaurin, Terry WAS WR",AFC,10.29
Jul1 Sal,WR,52.0,"Tate, Carnell TEN WR",AFC,9.73
Jul1 Sal,WR,53.0,"Harrison Jr., Marvin ARI WR",NFC,9.67
Jul1 Sal,WR,54.0,"Meyers, Jakobi JAC WR",AFC,9.12
Jul1 Sal,WR,55.0,"Godwin, Chris TBB WR",AFC,9.1
Jul1 Sal,WR,56.0,"Mooney, Darnell NYG WR",NFC,9.08
Jul1 Sal,WR,57.0,"Hunter, Travis JAC WR",AFC,9.05
Jul1 Sal,WR,58.0,"Pittman, Michael PIT WR",NFC,8.38
Jul1 Sal,WR,59.0,"Washington, Parker JAC WR",AFC,8.27
Jul1 Sal,WR,60.0,"Tate, Carnell TEN WR",NFC,8.26
Jul1 Sal,WR,61.0,"Nabers, Malik NYG WR",AFC,8.15
Jul1 Sal,WR,62.0,"Meyers, Jakobi JAC WR",NFC,8.12
Jul1 Sal,WR,63.0,"Shakir, Khalil BUF WR",NFC,7.98
Jul1 Sal,WR,64.0,"Hunter, Travis JAC WR",NFC,7.73
Jul1 Sal,WR,65.0,"McMillan, Tetairoa CAR WR",AFC,7.73
Jul1 Sal,WR,66.0,"Olave, Chris NOS WR",NFC,7.33
Jul1 Sal,WR,67.0,"Shaheed, Rashid SEA WR",AFC,7.28
Jul1 Sal,WR,68.0,"Aiyuk, Brandon SFO WR",NFC,7.2
Jul1 Sal,WR,69.0,"Lemon, Makai PHI WR",NFC,7.14
Jul1 Sal,WR,70.0,"Shakir, Khalil BUF WR",AFC,7.11
Jul1 Sal,WR,71.0,"Nabers, Malik NYG WR",NFC,7.02
Jul1 Sal,WR,72.0,"Robinson, Wan'Dale TEN WR",AFC,6.94
Jul1 Sal,WR,73.0,"McMillan, Tetairoa CAR WR",NFC,6.72
Jul1 Sal,WR,74.0,"Coker, Jalen CAR WR",AFC,6.65
Jul1 Sal,WR,75.0,"Hill, Tyreek FA WR",NFC,6.65
Jul1 Sal,WR,76.0,"Tyson, Jordyn NOS WR",NFC,6.27
Jul1 Sal,WR,77.0,"Tyson, Jordyn NOS WR",AFC,6.27
Jul1 Sal,WR,78.0,"Doubs, Romeo NEP WR",AFC,6.17
Jul1 Sal,WR,79.0,"Harrison Jr., Marvin ARI WR",AFC,6.14
Jul1 Sal,WR,80.0,"Odunze, Rome CHI WR",NFC,6.14
Jul1 Sal,WR,81.0,"Smith-Njigba, Jaxon SEA WR",AFC,6.09
Jul1 Sal,WR,82.0,"Diggs, Stefon FA WR",AFC,6.08
Jul1 Sal,WR,83.0,"Shaheed, Rashid SEA WR",NFC,5.96
Jul1 Sal,WR,84.0,"Nacua, Puka LAR WR",NFC,5.81
Jul1 Sal,WR,85.0,"Nacua, Puka LAR WR",AFC,5.81
Jul1 Sal,WR,86.0,"Boutte, Kayshon NEP WR",NFC,5.78
Jul1 Sal,WR,87.0,"Boutte, Kayshon NEP WR",AFC,5.77
Jul1 Sal,WR,88.0,"Tucker, Tre LVR WR",NFC,5.77
Jul1 Sal,WR,89.0,"Concepcion, KC CLE WR",NFC,5.56
Jul1 Sal,WR,90.0,"Lemon, Makai PHI WR",AFC,5.56
Jul1 Sal,WR,91.0,"Addison, Jordan MIN WR",AFC,5.45
Jul1 Sal,WR,92.0,"Smith-Njigba, Jaxon SEA WR",NFC,5.45
Jul1 Sal,WR,93.0,"Odunze, Rome CHI WR",AFC,5.43
Jul1 Sal,WR,94.0,"Worthy, Xavier KCC WR",NFC,5.43
Jul1 Sal,WR,95.0,"Doubs, Romeo NEP WR",NFC,5.3
Jul1 Sal,WR,96.0,"Coker, Jalen CAR WR",NFC,5.1
Jul1 Sal,WR,97.0,"Bateman, Rashod BAL WR",NFC,5.0
Jul1 Sal,WR,98.0,"Jeudy, Jerry CLE WR",AFC,5.0
Jul1 Sal,WR,99.0,"Concepcion, KC CLE WR",AFC,4.99
Jul1 Sal,WR,100.0,"Johnston, Quentin LAC WR",AFC,4.92
Jul1 Sal,WR,101.0,"Tillman, Cedric CLE WR",AFC,4.85
Jul1 Sal,WR,102.0,"Cooper Jr., Omar NYJ WR",NFC,4.52
Jul1 Sal,WR,103.0,"Johnson, Tez TBB WR",NFC,4.52
Jul1 Sal,WR,104.0,"Addison, Jordan MIN WR",NFC,4.48
Jul1 Sal,WR,105.0,"Kupp, Cooper SEA WR",AFC,4.18
Jul1 Sal,WR,106.0,"Johnston, Quentin LAC WR",NFC,4.1
Jul1 Sal,WR,107.0,"McCaffrey, Luke WAS WR",NFC,4.09
Jul1 Sal,WR,108.0,"Jeudy, Jerry CLE WR",NFC,4.05
Jul1 Sal,WR,109.0,"Worthy, Xavier KCC WR",AFC,4.04
Jul1 Sal,WR,110.0,"Brown, Marquise PHI WR",AFC,3.9
Jul1 Sal,WR,111.0,"Flowers, Zay BAL WR",NFC,3.8
Jul1 Sal,WR,112.0,"Wicks, Dontayvion PHI WR",NFC,3.74
Jul1 Sal,WR,113.0,"Thomas Jr., Brian JAC WR",AFC,3.72
Jul1 Sal,WR,114.0,"Rice, Rashee KCC WR",NFC,3.7
Jul1 Sal,WR,115.0,"Rice, Rashee KCC WR",AFC,3.7
Jul1 Sal,WR,116.0,"Golden, Matthew GBP WR",AFC,3.66
Jul1 Sal,WR,117.0,"Flowers, Zay BAL WR",AFC,3.53
Jul1 Sal,WR,118.0,"McConkey, Ladd LAC WR",AFC,3.45
Jul1 Sal,WR,119.0,"Thomas Jr., Brian JAC WR",NFC,3.45
Jul1 Sal,WR,120.0,"Hill, Tyreek FA WR",AFC,3.33
Jul1 Sal,WR,121.0,"Coleman, Keon BUF WR",NFC,3.22
Jul1 Sal,WR,122.0,"Egbuka, Emeka TBB WR",AFC,3.19
Jul1 Sal,WR,123.0,"Higgins, Jayden HOU WR",NFC,3.19
Jul1 Sal,WR,124.0,"Boston, Denzel CLE WR",AFC,3.08
Jul1 Sal,WR,125.0,"Coleman, Keon BUF WR",AFC,3.03
Jul1 Sal,WR,126.0,"McConkey, Ladd LAC WR",NFC,3.03
Jul1 Sal,WR,127.0,"Golden, Matthew GBP WR",NFC,2.99
Jul1 Sal,WR,128.0,"Cooper Jr., Omar NYJ WR",AFC,2.91
Jul1 Sal,WR,129.0,"Egbuka, Emeka TBB WR",NFC,2.84
Jul1 Sal,WR,130.0,"Higgins, Jayden HOU WR",AFC,2.84
Jul1 Sal,WR,131.0,"Pearsall, Ricky SFO WR",AFC,2.71
Jul1 Sal,WR,132.0,"Burden, Luther CHI WR",AFC,2.7
Jul1 Sal,WR,133.0,"Stribling, De'Zhaun SFO WR",AFC,2.62
Jul1 Sal,WR,134.0,"Legette, Xavier CAR WR",AFC,2.57
Jul1 Sal,WR,135.0,"Pearsall, Ricky SFO WR",NFC,2.57
Jul1 Sal,WR,136.0,"Burden, Luther CHI WR",NFC,2.45
Jul1 Sal,WR,137.0,"Thornton, Tyquan KCC WR",AFC,2.4
Jul1 Sal,WR,138.0,"Williams, Antonio WAS WR",NFC,2.39
Jul1 Sal,WR,139.0,"Aiyuk, Brandon SFO WR",AFC,2.38
Jul1 Sal,WR,140.0,"Legette, Xavier CAR WR",NFC,2.28
Jul1 Sal,WR,141.0,"Mitchell, Adonai NYJ WR",AFC,2.28
Jul1 Sal,WR,142.0,"Harris, Tre LAC WR",NFC,2.25
Jul1 Sal,WR,143.0,"Stribling, De'Zhaun SFO WR",NFC,2.2
Jul1 Sal,WR,144.0,"Bech, Jack LVR WR",NFC,2.18
Jul1 Sal,WR,145.0,"Harris, Tre LAC WR",AFC,2.18
Jul1 Sal,WR,146.0,"Bernard, Germie PIT WR",AFC,2.12
Jul1 Sal,WR,147.0,"Boston, Denzel CLE WR",NFC,2.12
Jul1 Sal,WR,148.0,"Bech, Jack LVR WR",AFC,2.1
Jul1 Sal,WR,149.0,"Mitchell, Adonai NYJ WR",NFC,2.1
Jul1 Sal,WR,150.0,"Ridley, Calvin TEN WR",NFC,2.1
Jul1 Sal,WR,151.0,"Thornton, Tyquan KCC WR",NFC,2.1
Jul1 Sal,WR,152.0,"Brown, Noah WAS WR",AFC,2.06
Jul1 Sal,WR,153.0,"Thornton, Dont'e LVR WR",AFC,2.06
Jul1 Sal,WR,154.0,"Fields, Malachi NYG WR",AFC,2.05
Jul1 Sal,WR,155.0,"Reed, Jayden GBP WR",AFC,2.05
Jul1 Sal,WR,156.0,"Tolbert, Jalen MIA WR",AFC,2.05
Jul1 Sal,WR,157.0,"Douglas, Demario NEP WR",NFC,2.01
Jul1 Sal,WR,158.0,"Flournoy, Ryan DAL WR",NFC,2.01
Jul1 Sal,WR,159.0,"Hutchinson, Xavier HOU WR",AFC,2.01
Jul1 Sal,WR,160.0,"Allen, Keenan FA WR",NFC,2.0
Jul1 Sal,WR,161.0,"Allen, Keenan FA WR",AFC,2.0
Jul1 Sal,WR,162.0,"Bateman, Rashod BAL WR",AFC,2.0
Jul1 Sal,WR,163.0,"Bourne, Kendrick ARI WR",NFC,2.0
Jul1 Sal,WR,164.0,"Brown, Marquise PHI WR",NFC,2.0
Jul1 Sal,WR,165.0,"Douglas, Demario NEP WR",AFC,2.0
Jul1 Sal,WR,166.0,"Flournoy, Ryan DAL WR",AFC,2.0
Jul1 Sal,WR,167.0,"Hollins, Mack NEP WR",NFC,2.0
Jul1 Sal,WR,168.0,"Iosivas, Andrei CIN WR",NFC,2.0
Jul1 Sal,WR,169.0,"Jennings, Jauan MIN WR",NFC,2.0
Jul1 Sal,WR,170.0,"Jennings, Jauan MIN WR",AFC,2.0
Jul1 Sal,WR,171.0,"Kirk, Christian SFO WR",NFC,2.0
Jul1 Sal,WR,172.0,"Kirk, Christian SFO WR",AFC,2.0
Jul1 Sal,WR,173.0,"Kupp, Cooper SEA WR",NFC,2.0
Jul1 Sal,WR,174.0,"Mooney, Darnell NYG WR",AFC,2.0
Jul1 Sal,WR,175.0,"Palmer, Joshua BUF WR",NFC,2.0
Jul1 Sal,WR,176.0,"Samuel, Deebo FA WR",AFC,2.0
Jul1 Sal,WR,177.0,"Slayton, Darius NYG WR",NFC,2.0
Jul1 Sal,WR,178.0,"Tolbert, Jalen MIA WR",NFC,2.0
Jul1 Sal,WR,179.0,"Downs, Josh IND WR",NFC,1.98
Jul1 Sal,WR,180.0,"Williams, Kyle NEP WR",NFC,1.97
Jul1 Sal,WR,181.0,"Wilson, Roman PIT WR",AFC,1.93
Jul1 Sal,WR,182.0,"Bernard, Germie PIT WR",NFC,1.92
Jul1 Sal,WR,183.0,"Williams, Antonio WAS WR",AFC,1.81
Jul1 Sal,WR,184.0,"Wilson, Roman PIT WR",NFC,1.81
Jul1 Sal,WR,185.0,"Mims, Marvin DEN WR",NFC,1.8
Jul1 Sal,WR,186.0,"Bell, Chris MIA WR",NFC,1.76
Jul1 Sal,WR,187.0,"Reed, Jayden GBP WR",NFC,1.75
Jul1 Sal,WR,188.0,"Bell, Chris MIA WR",AFC,1.71
Jul1 Sal,WR,189.0,"Fields, Malachi NYG WR",NFC,1.67
Jul1 Sal,WR,190.0,"Downs, Josh IND WR",AFC,1.57
Jul1 Sal,WR,191.0,"Brazzell II, Chris CAR WR",NFC,1.56
Jul1 Sal,WR,192.0,"Franklin, Troy DEN WR",NFC,1.52
Jul1 Sal,WR,193.0,"Franklin, Troy DEN WR",AFC,1.52
Jul1 Sal,WR,194.0,"Dell, Tank HOU WR",AFC,1.5
Jul1 Sal,WR,195.0,"Williams, Kyle NEP WR",AFC,1.49
Jul1 Sal,WR,196.0,"Noel, Jaylin HOU WR",NFC,1.46
Jul1 Sal,WR,197.0,"Tillman, Cedric CLE WR",NFC,1.46
Jul1 Sal,WR,198.0,"Hurst, Ted TBB WR",NFC,1.39
Jul1 Sal,WR,199.0,"Mims, Marvin DEN WR",AFC,1.38
Jul1 Sal,WR,200.0,"Noel, Jaylin HOU WR",AFC,1.38
Jul1 Sal,WR,201.0,"McMillan, Jalen TBB WR",NFC,1.36
Jul1 Sal,WR,202.0,"Sarratt, Elijah BAL WR",NFC,1.36
Jul1 Sal,WR,203.0,"Dell, Tank HOU WR",NFC,1.35
Jul1 Sal,WR,204.0,"Branch, Zachariah ATL WR",NFC,1.34
Jul1 Sal,WR,205.0,"TeSlaa, Isaac DET WR",NFC,1.33
Jul1 Sal,WR,206.0,"Brazzell II, Chris CAR WR",AFC,1.3
Jul1 Sal,WR,207.0,"Branch, Zachariah ATL WR",AFC,1.26
Jul1 Sal,WR,208.0,"Bell, Skyler BUF WR",NFC,1.25
Jul1 Sal,WR,209.0,"Royals, Jalen KCC WR",NFC,1.24
Jul1 Sal,WR,210.0,"Bell, Skyler BUF WR",AFC,1.23
Jul1 Sal,WR,211.0,"Cowing, Jacob SFO WR",AFC,1.22
Jul1 Sal,WR,212.0,"Douglas, Caleb MIA WR",NFC,1.22
Jul1 Sal,WR,213.0,"Ayomanor, Elic TEN WR",NFC,1.21
Jul1 Sal,WR,214.0,"Royals, Jalen KCC WR",AFC,1.2
Jul1 Sal,WR,215.0,"Bryant, Pat DEN WR",NFC,1.19
Jul1 Sal,WR,216.0,"McMillan, Jalen TBB WR",AFC,1.19
Jul1 Sal,WR,217.0,"Ayomanor, Elic TEN WR",AFC,1.17
Jul1 Sal,WR,218.0,"Hurst, Ted TBB WR",AFC,1.17
Jul1 Sal,WR,219.0,"Iosivas, Andrei CIN WR",AFC,1.17
Jul1 Sal,WR,220.0,"McCaffrey, Luke WAS WR",AFC,1.14
Jul1 Sal,WR,221.0,"Wilson, Michael ARI WR",AFC,1.14
Jul1 Sal,WR,222.0,"Horton, Tory SEA WR",AFC,1.12
Jul1 Sal,WR,223.0,"Thompson, Brenen LAC WR",AFC,1.12
Jul1 Sal,WR,224.0,"Horton, Tory SEA WR",NFC,1.11
Jul1 Sal,WR,225.0,"Lane, Ja'Kobi BAL WR",NFC,1.11
Jul1 Sal,WR,226.0,"TeSlaa, Isaac DET WR",AFC,1.11
Jul1 Sal,WR,227.0,"Atwell, Tutu MIA WR",NFC,1.1
Jul1 Sal,WR,228.0,"Atwell, Tutu MIA WR",AFC,1.1
Jul1 Sal,WR,229.0,"Austin III, Calvin NYG WR",NFC,1.1
Jul1 Sal,WR,230.0,"Bourne, Kendrick ARI WR",AFC,1.1
Jul1 Sal,WR,231.0,"Brown, Dyami WAS WR",NFC,1.1
Jul1 Sal,WR,232.0,"Brown, Noah WAS WR",NFC,1.1
Jul1 Sal,WR,233.0,"Burks, Treylon WAS WR",NFC,1.1
Jul1 Sal,WR,234.0,"Chism, Efton NEP WR",NFC,1.1
Jul1 Sal,WR,235.0,"Collins, Beaux NYG WR",NFC,1.1
Jul1 Sal,WR,236.0,"Dike, Chimere TEN WR",NFC,1.1
Jul1 Sal,WR,237.0,"Dortch, Greg DET WR",NFC,1.1
Jul1 Sal,WR,238.0,"Dotson, Jahan ATL WR",NFC,1.1
Jul1 Sal,WR,239.0,"Dotson, Jahan ATL WR",AFC,1.1
Jul1 Sal,WR,240.0,"Hollins, Mack NEP WR",AFC,1.1
Jul1 Sal,WR,241.0,"Hutchinson, Xavier HOU WR",NFC,1.1
Jul1 Sal,WR,242.0,"Johnson, Tez TBB WR",AFC,1.1
Jul1 Sal,WR,243.0,"Lane, Jaylin WAS WR",AFC,1.1
Jul1 Sal,WR,244.0,"Metchie, John CAR WR",AFC,1.1
Jul1 Sal,WR,245.0,"Nailor, Jalen LVR WR",NFC,1.1
Jul1 Sal,WR,246.0,"Nailor, Jalen LVR WR",AFC,1.1
Jul1 Sal,WR,247.0,"Palmer, Joshua BUF WR",AFC,1.1
Jul1 Sal,WR,248.0,"Polk, Ja'Lynn NOS WR",AFC,1.1
Jul1 Sal,WR,249.0,"Raymond, Kalif CHI WR",NFC,1.1
Jul1 Sal,WR,250.0,"Raymond, Kalif CHI WR",AFC,1.1
Jul1 Sal,WR,251.0,"Restrepo, Xavier TEN WR",AFC,1.1
Jul1 Sal,WR,252.0,"Robinson, Demarcus SFO WR",AFC,1.1
Jul1 Sal,WR,253.0,"Slayton, Darius NYG WR",AFC,1.1
Jul1 Sal,WR,254.0,"Smith, Xavier LAR WR",NFC,1.1
Jul1 Sal,WR,255.0,"Tucker, Tre LVR WR",AFC,1.1
Jul1 Sal,WR,256.0,"Turpin, KaVontae DAL WR",NFC,1.1
Jul1 Sal,WR,257.0,"Vele, Devaughn NOS WR",NFC,1.1
Jul1 Sal,WR,258.0,"Vele, Devaughn NOS WR",AFC,1.1
Jul1 Sal,WR,259.0,"Walker, Devontez BAL WR",NFC,1.1
Jul1 Sal,WR,260.0,"Walker, Jahdae CHI WR",NFC,1.1
Jul1 Sal,WR,261.0,"Walker, Jahdae CHI WR",AFC,1.1
Jul1 Sal,WR,262.0,"Washington, Malik MIA WR",AFC,1.1
Jul1 Sal,WR,263.0,"Watkins, Jordan SFO WR",AFC,1.1
Jul1 Sal,WR,264.0,"Westbrook-Ikhine, Nick IND WR",NFC,1.1
Jul1 Sal,WR,265.0,"Whittington, Jordan LAR WR",NFC,1.1
Jul1 Sal,WR,266.0,"Whittington, Jordan LAR WR",AFC,1.1
Jul1 Sal,WR,267.0,"Wicks, Dontayvion PHI WR",AFC,1.1
Jul1 Sal,WR,268.0,"Zaccheaus, Olamide ATL WR",NFC,1.1
Jul1 Sal,WR,269.0,"Bryant, Pat DEN WR",AFC,1.09
Jul1 Sal,WR,270.0,"Washington, Malik MIA WR",NFC,1.09
Jul1 Sal,WR,271.0,"Cowing, Jacob SFO WR",NFC,1.08
Jul1 Sal,WR,272.0,"Williams, Savion GBP WR",NFC,1.08
Jul1 Sal,WR,273.0,"Douglas, Caleb MIA WR",AFC,1.07
Jul1 Sal,WR,274.0,"Thompson, Brenen LAC WR",NFC,1.07
Jul1 Sal,WR,275.0,"Dike, Chimere TEN WR",AFC,1.06
Jul1 Sal,WR,276.0,"Thomas, Zavion CHI WR",AFC,1.06
Jul1 Sal,WR,277.0,"Felton, Tai MIN WR",NFC,1.04
Jul1 Sal,WR,278.0,"Sarratt, Elijah BAL WR",AFC,1.03
Jul1 Sal,WR,279.0,"Thornton, Dont'e LVR WR",NFC,1.03
Jul1 Sal,WR,280.0,"Williams, Savion GBP WR",AFC,1.03
Jul1 Sal,WR,281.0,"Bond, Isaiah CLE WR",AFC,1.02
Jul1 Sal,WR,282.0,"Lance, Bryce NOS WR",NFC,1.02
Jul1 Sal,WR,283.0,"Lane, Ja'Kobi BAL WR",AFC,1.02
Jul1 Sal,WR,284.0,"Allen, Cyrus KCC WR",NFC,1.0
Jul1 Sal,WR,285.0,"Allen, Cyrus KCC WR",AFC,0.99
Jul1 Sal,WR,286.0,"Bond, Isaiah CLE WR",NFC,0.99
Jul1 Sal,WR,287.0,"Burks, Deion IND WR",NFC,0.99
Jul1 Sal,WR,288.0,"Horn, Jimmy CAR WR",AFC,0.99
Jul1 Sal,WR,289.0,"Lambert-Smith, KeAndre LAC WR",NFC,0.99
Jul1 Sal,WR,290.0,"Lambert-Smith, KeAndre LAC WR",AFC,0.99
Jul1 Sal,WR,291.0,"Lane, Jaylin WAS WR",NFC,0.99
Jul1 Sal,WR,292.0,"Mumpfield, Konata LAR WR",NFC,0.99
Jul1 Sal,WR,293.0,"Smith, Arian NYJ WR",NFC,0.99
Jul1 Sal,WR,294.0,"Smith, Arian NYJ WR",AFC,0.99
Jul1 Sal,WR,295.0,"Thomas, Zavion CHI WR",NFC,0.99
Jul1 Sal,WR,296.0,"Virgil, Reggie ARI WR",NFC,0.99
Jul1 Sal,WR,297.0,"Watkins, Jordan SFO WR",NFC,0.99
Jul1 Sal,WR,298.0,"Caldwell, Jeff KCC WR",NFC,0.98
Jul1 Sal,WR,299.0,"Daniels, CJ LAR WR",NFC,0.98
Jul1 Sal,WR,300.0,"Bell, Dillon MIN WR",NFC,0.94
Jul1 Sal,WR,301.0,"Benson, Malik LVR WR",NFC,0.94
Jul1 Sal,WR,302.0,"Benson, Malik LVR WR",AFC,0.94
Jul1 Sal,WR,303.0,"Brown, Barion NOS WR",NFC,0.94
Jul1 Sal,WR,304.0,"Burks, Deion IND WR",AFC,0.94
Jul1 Sal,WR,305.0,"Caldwell, Jeff KCC WR",AFC,0.94
Jul1 Sal,WR,306.0,"Cameron, Josh JAC WR",NFC,0.94
Jul1 Sal,WR,307.0,"Cameron, Josh JAC WR",AFC,0.94
Jul1 Sal,WR,308.0,"Coleman, Kevin MIA WR",NFC,0.94
Jul1 Sal,WR,309.0,"Coleman, Kevin MIA WR",AFC,0.94
Jul1 Sal,WR,310.0,"Daniels, CJ LAR WR",AFC,0.94
Jul1 Sal,WR,311.0,"Lance, Bryce NOS WR",AFC,0.94
Jul1 Sal,WR,312.0,"Law, Kendrick DET WR",NFC,0.94
Jul1 Sal,WR,313.0,"Montgomery, Tyren TEN WR",NFC,0.94
Jul1 Sal,WR,314.0,"Roberts, Chase LVR WR",AFC,0.94
Jul1 Sal,WR,315.0,"Smith, Anthony DAL WR",NFC,0.94
Jul1 Sal,WR,316.0,"Sturdivant, J Michael GBP WR",NFC,0.94
Jul1 Sal,WR,317.0,"Thomas, Noah CIN WR",NFC,0.94
Jul1 Sal,WR,318.0,"Wallace, Harrison ARI WR",NFC,0.94
Jul1 Sal,WR,319.0,"Wetjen, Kaden PIT WR",NFC,0.94
Jul1 Sal,WR,320.0,"White, Squirrel CHI WR",NFC,0.94
Jul1 Sal,WR,321.0,"Young, Colbie CIN WR",NFC,0.94
Jul1 Sal,WR,322.0,"Young, Colbie CIN WR",AFC,0.94
Jul1 Sal,TE,-1.0,,,24.96
Jul1 Sal,TE,0.0,,,23.81
Jul1 Sal,TE,1.0,"McBride, Trey ARI TE",NFC,22.66
Jul1 Sal,TE,2.0,"Kittle, George SFO TE",NFC,20.0
Jul1 Sal,TE,3.0,"Hockenson, T.J. MIN TE",AFC,18.5
Jul1 Sal,TE,4.0,"Kittle, George SFO TE",AFC,18.05
Jul1 Sal,TE,5.0,"McBride, Trey ARI TE",AFC,16.57
Jul1 Sal,TE,6.0,"Engram, Evan DEN TE",NFC,11.5
Jul1 Sal,TE,7.0,"Hockenson, T.J. MIN TE",NFC,11.0
Jul1 Sal,TE,8.0,"Pitts, Kyle ATL TE",AFC,10.07
Jul1 Sal,TE,9.0,"Kelce, Travis KCC TE",NFC,9.9
Jul1 Sal,TE,10.0,"Pitts, Kyle ATL TE",NFC,9.39
Jul1 Sal,TE,11.0,"Andrews, Mark BAL TE",AFC,8.57
Jul1 Sal,TE,12.0,"Schultz, Dalton HOU TE",NFC,8.18
Jul1 Sal,TE,13.0,"Johnson, Juwan NOS TE",NFC,8.11
Jul1 Sal,TE,14.0,"Otton, Cade TBB TE",AFC,7.35
Jul1 Sal,TE,15.0,"Bowers, Brock LVR TE",AFC,7.02
Jul1 Sal,TE,16.0,"Goedert, Dallas PHI TE",AFC,6.53
Jul1 Sal,TE,17.0,"Barner, AJ SEA TE",NFC,6.51
Jul1 Sal,TE,18.0,"Engram, Evan DEN TE",AFC,6.48
Jul1 Sal,TE,19.0,"Ferguson, Jake DAL TE",AFC,5.77
Jul1 Sal,TE,20.0,"Kmet, Cole CHI TE",NFC,5.75
Jul1 Sal,TE,21.0,"Ferguson, Jake DAL TE",NFC,5.2
Jul1 Sal,TE,22.0,"Gray, Noah KCC TE",NFC,5.2
Jul1 Sal,TE,23.0,"Henry, Hunter NEP TE",AFC,5.1
Jul1 Sal,TE,24.0,"Kelce, Travis KCC TE",AFC,5.0
Jul1 Sal,TE,25.0,"Okonkwo, Chigoziem WAS TE",NFC,4.96
Jul1 Sal,TE,26.0,"Kincaid, Dalton BUF TE",NFC,4.92
Jul1 Sal,TE,27.0,"Johnson, Juwan NOS TE",AFC,4.85
Jul1 Sal,TE,28.0,"Strange, Brenton JAC TE",NFC,4.6
Jul1 Sal,TE,29.0,"Freiermuth, Pat PIT TE",NFC,4.53
Jul1 Sal,TE,30.0,"Bowers, Brock LVR TE",NFC,4.42
Jul1 Sal,TE,31.0,"Loveland, Colston CHI TE",NFC,4.32
Jul1 Sal,TE,32.0,"Loveland, Colston CHI TE",AFC,4.32
Jul1 Sal,TE,33.0,"Likely, Isaiah NYG TE",NFC,4.26
Jul1 Sal,TE,34.0,"Likely, Isaiah NYG TE",AFC,4.26
Jul1 Sal,TE,35.0,"Sadiq, Kenyon NYJ TE",NFC,4.13
Jul1 Sal,TE,36.0,"Kincaid, Dalton BUF TE",AFC,4.1
Jul1 Sal,TE,37.0,"Schoonmaker, Luke DAL TE",NFC,4.1
Jul1 Sal,TE,38.0,"Sadiq, Kenyon NYJ TE",AFC,3.8
Jul1 Sal,TE,39.0,"Kraft, Tucker GBP TE",NFC,3.7
